web-scraper-order,web-scraper-start-url,heading,brand,market_price,images-src,summary,keyfeatures,spec_headings,spec_data,shipping_status,pickup_status,delivery_status
"1739740687-292","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","https://i5.walmartimages.com/asr/63837c09-66aa-4542-8a74-068e488b5fff.2360f1aa5f3931e2921341ee4a997e1d.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-293","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","https://i5.walmartimages.com/asr/a9a1e104-09cc-45af-83fd-b9c325d98582.26c033c20891600ae335583aca73f826.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-294","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","https://i5.walmartimages.com/asr/1801de94-037f-406f-84ec-2f284e0c3949.b9e435b5576bbaab6dfeed49cfabd9c3.png?odnHeight=117&odnWidth=117&odnBg=FFFFFF","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-295","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","Contains one 8 ounce deodorizing feminine deodorant powder by Vagisil for long-lasting freshness","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-296","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","Absorbs moisture and to help keep you feeling fresh and dry. Silky formula helps prevent chafing.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-297","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","Has patented Odor Block Technology protection to help stop odor before it starts.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-298","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","100% talc free. Safe and gentle for everyday use. Light, fresh scent.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-299","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","For extra protection, sprinkle on panties, underwear, pads and panty-liners. Use daily. Also try Odor Block intimate wash, wipes, and spray.","","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-300","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","","Stop Use Indications","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-301","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","","Health Concern","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-302","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","","Skin Care Concern","","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-303","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","","","Keep out of reach of children.","ShippingOut of stock","PickupToday","DeliveryToday"
"1739740687-304","https://walmart.com/ip/10317903","Vagisil Daily Intimate Deodorant Powder, with Odor Block Protection, Talc-Free, 8 oz","Visit the Vagisil Store","$3.64","","The Vagisil Daily Intimate Deodorant Powder provides Odor Block and moisture protection to promote natural intimate hygiene. This feminine odor powder features a silky formula that helps prevent chafing and implements Odor Block Protection to keep feminine odor from happening. Our feminine care products are 100% talc-free, leaving behind a light, fresh scent while allowing for safe and gentle everyday use. Look for additional intimate hygiene products like our female hygiene spray, feminine body sprays, travel-size feminine spray, and gentle intimate washes.","","","Body Odor Women's Health","ShippingOut of stock","PickupToday","DeliveryToday"
